feature,coefficient,abs_coefficient
"cat__display_name_Douglas Pike, North Smithfield, Providence County, Rhode Island, 02896, United States",-2.4320676217099586,2.4320676217099586
"cat__display_name_Sterling Avenue, Olneyville, Providence, Providence County, Rhode Island, 02909, United States",-2.4273995520701632,2.4273995520701632
"cat__display_name_2220, Broncos Highway, Burrillville, Providence County, Rhode Island, 02830, United States",-2.3979149593650217,2.3979149593650217
"cat__display_name_9, George W Finnerty Road, Barrington, Bristol County, Rhode Island, 02806, United States",-2.3974942761590268,2.3974942761590268
"cat__display_name_70, Nausauket Road, Nausauket, Cowesett, Warwick, Kent County, Rhode Island, 02886, United States",2.3623870245530716,2.3623870245530716
"cat__display_name_1201, Douglas Pike, Smithfield, Providence County, Rhode Island, 02917, United States",-2.3295872738268466,2.3295872738268466
"cat__display_name_80, Hill Street, Pawtucket, Providence County, Rhode Island, 02860, United States",-2.3274646592137365,2.3274646592137365
"cat__display_name_72, Woodbury Street, Blackstone, Providence, Providence County, Rhode Island, 02906, United States",-2.3105046862753946,2.3105046862753946
cat__driver_Youjay Wheayou,-2.2199359084455423,2.2199359084455423
cat__day_of_week_3,-2.2090045014927666,2.2090045014927666
"cat__display_name_32, Foxcroft Avenue, Coles, Warwick, Kent County, Rhode Island, 02889, United States",-2.183681615272243,2.183681615272243
"cat__display_name_Church of the Precious Blood, 24, Hamlet Avenue, Hamlet, Woonsocket, Providence County, Rhode Island, 02895, United States",2.123916708935708,2.123916708935708
"cat__display_name_871, Harris Avenue, Woonsocket, Providence County, Rhode Island, 02895, United States",-2.0937009827225697,2.0937009827225697
cat__month_of_year_4,2.0790618921929815,2.0790618921929815
"cat__display_name_943, River Street, Woonsocket, Providence County, Rhode Island, 02895, United States",-2.0474034085367747,2.0474034085367747
"cat__display_name_Joseph Jenks Junior High School, 350, Division Street, Pawtucket, Providence County, Rhode Island, 02860, United States",2.0457917997420743,2.0457917997420743
"cat__display_name_26, Nardolillo Street, Johnston, Providence County, Rhode Island, 02919, United States",-2.044265841794307,2.044265841794307
"cat__display_name_Zuccolo Recreation Center, 18, Gesler Street, Federal Hill, Olneyville, Providence, Providence County, Rhode Island, 02909, United States",-2.025164027072076,2.025164027072076
"cat__display_name_23, Manchaug Street, East Douglas, Douglas, Worcester County, Massachusetts, 01516, United States",2.0163990010855075,2.0163990010855075
cat__month_of_year_6,1.9975690515832554,1.9975690515832554
num__stops_in_previous_7,-1.9896641482689066,1.9896641482689066
"cat__display_name_Popeyes, 77, Reservoir Avenue, Elmwood, Providence, Providence County, Rhode Island, 02907, United States",-1.9802386110758154,1.9802386110758154
"cat__display_name_Farm Fresh Rhode Island, 10, Sims Avenue, Olneyville, Providence, Providence County, Rhode Island, 02909, United States",-1.9795254717090927,1.9795254717090927
"cat__display_name_Town Landfill Road, Westerly, South County, Rhode Island, 29644, United States",1.8747233349134764,1.8747233349134764
"cat__display_name_2615, Warwick Avenue, Kettle Corner, Warwick, Kent County, Rhode Island, 02889, United States",-1.8574908886603698,1.8574908886603698
"cat__display_name_1485, South County Trail, Frys Corner, East Greenwich, Kent County, Rhode Island, 02818, United States",-1.8038935436036396,1.8038935436036396
"cat__display_name_2061, Diamond Hill Road, Monastery Heights, Cumberland, Providence County, Rhode Island, 02864, United States",1.7779368598135479,1.7779368598135479
"cat__display_name_219, Howell Street, Providence, Providence County, Rhode Island, 02906, United States",-1.7555002893505367,1.7555002893505367
"cat__display_name_Mt Pleasant opposite Old, 600, Mount Pleasant Avenue, Providence, Providence County, Rhode Island, 02908, United States",1.7518687256519465,1.7518687256519465
"cat__display_name_1160, Boston Neck Road, Narragansett, South County, Rhode Island, 02882, United States",1.7376871483429486,1.7376871483429486
"cat__display_name_170, Clarke Road, Narragansett, South County, Rhode Island, 02882, United States",1.7319189983913117,1.7319189983913117
"cat__display_name_75, Oxford Street, Providence, Providence County, Rhode Island, 02905, United States",-1.7259943311645316,1.7259943311645316
"cat__display_name_Wickford Art Association Gallery, 36, Beach Street, Cold Spring Beach, Wickford, North Kingstown, South County, Rhode Island, 02852, United States",1.7029065760677713,1.7029065760677713
"cat__display_name_15, Wheaton Street, Warren, Bristol County, Rhode Island, 02885, United States",-1.6951112833335749,1.6951112833335749
cat__month_of_year_12,-1.6617884989041822,1.6617884989041822
"cat__display_name_133, Delaine Street, Olneyville, Providence, Providence County, Rhode Island, 02909, United States",-1.6592600495275014,1.6592600495275014
"cat__display_name_40, Old Louisquisset Pike, North Smithfield, Providence County, Rhode Island, 02896, United States",-1.623892491596173,1.623892491596173
"cat__display_name_1285, Hartford Avenue, Johnston, Providence County, Rhode Island, 02919, United States",1.6168277027412636,1.6168277027412636
"cat__display_name_3188, Post Road, Apponaug Historic District, Apponaug, Warwick, Kent County, Rhode Island, 02886, United States",1.5964631238573779,1.5964631238573779
"cat__display_name_Ferncrest Drive, Johnston, Providence County, Rhode Island, 02919, United States",1.5428509358474969,1.5428509358474969
"cat__display_name_124, Colebrook Road, Adamsville, Little Compton, Newport County, Rhode Island, 02837, United States",-1.5365073482733704,1.5365073482733704
"cat__display_name_235, Angell Street, College Hill, Providence, Providence County, Rhode Island, 02906, United States",-1.4994024717354029,1.4994024717354029
"cat__display_name_3, Vernon Street, Warren, Bristol County, Rhode Island, 02885, United States",-1.4893012077085417,1.4893012077085417
"cat__display_name_137, Roosevelt Avenue, Pawtucket, Providence County, Rhode Island, 02860, United States",1.4401893524071139,1.4401893524071139
"cat__display_name_Buttonwoods Road, Wyoming, Richmond, South County, Rhode Island, 02898, United States",1.4110207821138991,1.4110207821138991
"cat__display_name_1, Moeller Place, Pawtucket, Providence County, Rhode Island, 02860, United States",-1.4051237231810403,1.4051237231810403
"cat__display_name_188, Valley Street, Olneyville, Providence, Providence County, Rhode Island, 02909, United States",-1.4015191074382152,1.4015191074382152
"cat__display_name_20, Cooke Street, Bristol, Bristol County, Rhode Island, 02809, United States",-1.3909069570859518,1.3909069570859518
"cat__display_name_James L. McGuire Elementary School, 55, Central Avenue, North Providence, Providence County, Rhode Island, 02904, United States",1.3797899786353873,1.3797899786353873
"cat__display_name_1811, Warwick Avenue, Warwick, Kent County, Rhode Island, 02889, United States",-1.3760184070765609,1.3760184070765609
cat__day_of_week_1,1.3695644321137825,1.3695644321137825
"cat__display_name_1017, Tiogue Avenue, Spring Lake, Tiogue, Coventry, Kent County, Rhode Island, 02816, United States",1.3601962085206376,1.3601962085206376
cat__driver_Donnie Avilla,1.359603748381418,1.359603748381418
"cat__display_name_Greystone Elementary School, 100, Morgan Avenue, Centerdale, North Providence, Providence County, Rhode Island, 02911, United States",1.3506412095120826,1.3506412095120826
"cat__display_name_24, Hamlet Avenue, Hamlet, Woonsocket, Providence County, Rhode Island, 02895, United States",1.3430795127529163,1.3430795127529163
"cat__display_name_21, Davis Street, East Douglas, Douglas, Worcester County, Massachusetts, 01516, United States",1.3218885234414735,1.3218885234414735
"cat__display_name_427, Front Street, Woonsocket, Providence County, Rhode Island, 02895, United States",-1.313188030565608,1.313188030565608
"cat__display_name_1866, New London Turnpike, West Warwick, Kent County, Rhode Island, 02893, United States",1.3013660757957732,1.3013660757957732
"cat__display_name_40, Wood Street, Washington, Tiogue, Coventry, Kent County, Rhode Island, 02816, United States",-1.2943599416155813,1.2943599416155813
"cat__display_name_Edgewood Congregational Church, 1788, Broad Street, Pawtuxet, Cranston, Providence County, Rhode Island, 02905, United States",1.279231556919549,1.279231556919549
"cat__display_name_5, Williston Way, Pawtucket, Providence County, Rhode Island, 02861, United States",-1.2670587225813814,1.2670587225813814
"cat__display_name_South County Trail, North Kingstown, South County, Rhode Island, 02877, United States",1.25689913250418,1.25689913250418
cat__driver_Sebastian,-1.24637105898372,1.24637105898372
"cat__display_name_100, South Street, Downtown, Providence, Providence County, Rhode Island, 02903, United States",-1.2391748763939736,1.2391748763939736
"cat__display_name_15, Green Earth Lane, Johnston, Providence County, Rhode Island, 02919, United States",1.2178948403055538,1.2178948403055538
"cat__display_name_Narragansett Pier School, 235, South Pier Road, Narragansett Pier, Narragansett, South County, Rhode Island, 02882, United States",-1.1606927991729326,1.1606927991729326
cat__month_of_year_2,-1.1240099164243997,1.1240099164243997
cat__month_of_year_11,-1.1200096449556163,1.1200096449556163
"cat__display_name_All Star Division of Extensions School of Dance, 1341, West Main Road, Middletown, Newport County, Rhode Island, 02842, United States",1.1081903757100782,1.1081903757100782
num__if_bin,1.0806965251737577,1.0806965251737577
"cat__display_name_1080, Tiogue Avenue, Spring Lake, Coventry, Kent County, Rhode Island, 02816, United States",-1.0588214687405202,1.0588214687405202
"cat__display_name_Birchwood Middle School, 10, Birchwood Drive, North Providence, Providence County, Rhode Island, 02904, United States",1.0128548908788477,1.0128548908788477
"cat__display_name_801, Oaklawn Avenue, Oaklawn, Cranston, Providence County, Rhode Island, 02920, United States",1.0046716237856417,1.0046716237856417
"cat__display_name_300, Niantic Avenue, Providence, Providence County, Rhode Island, 02907, United States",-1.004464865440441,1.004464865440441
"cat__display_name_Exeter Town Hall, 675, Ten Rod Road, Exeter, South County, Rhode Island, 02822, United States",-0.9675194658077454,0.9675194658077454
cat__month_of_year_5,0.9608457220108454,0.9608457220108454
"cat__display_name_793, Valley Road, Middletown, Newport County, Rhode Island, 02842, United States",-0.9378505863764606,0.9378505863764606
cat__day_of_week_2,-0.9303099145374106,0.9303099145374106
"cat__display_name_1060, Tiogue Avenue, Spring Lake, Coventry, Kent County, Rhode Island, 02816, United States",-0.8931438721280368,0.8931438721280368
"cat__display_name_Jackson Walkway, Downtown, Providence, Providence County, Rhode Island, 02902, United States",0.8870471100900723,0.8870471100900723
"cat__display_name_2, Volturno Street, North Providence, Providence County, Rhode Island, 02904, United States",-0.8535445379557067,0.8535445379557067
"cat__display_name_1516, Atwood Avenue, Johnston, Providence County, Rhode Island, 02919, United States",-0.8468578669856134,0.8468578669856134
"cat__display_name_Saint Luke's Episcopal Church, 99, Peirce Street, East Greenwich, Kent County, Rhode Island, 02818, United States",0.8145391637607998,0.8145391637607998
"cat__display_name_401, Newport Avenue, Pawtucket, Providence County, Rhode Island, 02861, United States",-0.8119689435656289,0.8119689435656289
"cat__display_name_33, William Ellery Place, Providence, Providence County, Rhode Island, 02904, United States",-0.8026020562163972,0.8026020562163972
cat__month_of_year_1,-0.7938992085437392,0.7938992085437392
"cat__display_name_Ray's Polyclean Center, 1015, Main Street, West Warwick, Kent County, Rhode Island, 02893, United States",0.790731151926527,0.790731151926527
"cat__display_name_2, Quality Drive, Lincoln, Providence County, Rhode Island, 02865, United States",0.7553194605155977,0.7553194605155977
"cat__display_name_242, Allens Avenue, Providence, Providence County, Rhode Island, 02905, United States",-0.716835134258504,0.716835134258504
num__stops_in_previous_14,-0.6933576178107036,0.6933576178107036
"cat__display_name_647, Weeden Street, Fairlawn, Pawtucket, Providence County, Rhode Island, 02860, United States",0.6906355778115962,0.6906355778115962
"cat__display_name_575, Smithfield Road, Union Village, North Smithfield, Providence County, Rhode Island, 02896, United States",0.6572446261120636,0.6572446261120636
"cat__display_name_50, North Road, Jamestown, Newport County, Rhode Island, 02835, United States",0.6546282503631985,0.6546282503631985
"cat__display_name_60, Union Avenue, Bridgeton, Pascoag, Burrillville, Providence County, Rhode Island, 02830, United States",0.646253083248287,0.646253083248287
"cat__display_name_11, Ingalls Street, Wildes Corner, Warwick, Kent County, Rhode Island, 02889, United States",-0.6368305415187198,0.6368305415187198
"cat__display_name_10, Wampanog Lane, Grayville, Tiverton, Newport County, Rhode Island, 02878, United States",-0.6337577715891805,0.6337577715891805
"cat__display_name_4, Howard Avenue, John O. Pastore Complex, Cranston, Providence County, Rhode Island, 02920, United States",-0.6251295516636702,0.6251295516636702
cat__driver_Skip,0.59803163393775,0.59803163393775
"cat__display_name_93, Stanwood Street, Providence, Providence County, Rhode Island, 02907, United States",-0.597577156732032,0.597577156732032
"cat__display_name_300, Whipple Avenue, Whipple, Oakland, Burrillville, Providence County, Rhode Island, 02858, United States",-0.5601050376669966,0.5601050376669966
"cat__display_name_11, Range Road, Wildes Corner, Warwick, Kent County, Rhode Island, 02889, United States",-0.5353720966799881,0.5353720966799881
"cat__display_name_200, Tinkham Lane, Harrisville, Burrillville, Providence County, Rhode Island, 02830, United States",-0.5317235679390361,0.5317235679390361
"cat__display_name_67, Betsey Williams Drive, Edgewood, Cranston, Providence County, Rhode Island, 02905, United States",-0.5223379879292155,0.5223379879292155
cat__driver_Linnen Bolden,0.4530520146324917,0.4530520146324917
"cat__display_name_Old Cumberland Police Department, 1380, Diamond Hill Road, Monastery Heights, Cumberland, Providence County, Rhode Island, 02864, United States",-0.4433895137950485,0.4433895137950485
"cat__display_name_65, Hunts River Drive, Davisville, North Kingstown, South County, Rhode Island, 02852, United States",-0.4281884595865303,0.4281884595865303
"cat__display_name_200, Meshanticut Valley Parkway, Meshanticut, Cranston, Providence County, Rhode Island, 02920, United States",0.41596160028489276,0.41596160028489276
"cat__display_name_647, Bound Road, Woonsocket, Providence County, Rhode Island, 02895, United States",-0.3945407736513271,0.3945407736513271
"cat__display_name_345, Devils Foot Road, Davisville, North Kingstown, South County, Rhode Island, 02852, United States",0.3799381834508447,0.3799381834508447
"cat__display_name_Coventry Town Hall, 1670, Flat River Road, Coventry, Kent County, Rhode Island, 02816, United States",0.3757926463134419,0.3757926463134419
"cat__display_name_278, Allens Avenue, Providence, Providence County, Rhode Island, 02905, United States",-0.3725545361856177,0.3725545361856177
"cat__display_name_38, Saint Francis Street, Bernon Heights, Woonsocket, Providence County, Rhode Island, 02895, United States",-0.3573351334728794,0.3573351334728794
"cat__display_name_Great Road, Lincoln, Providence County, Rhode Island, 02865, United States",-0.3342078580930466,0.3342078580930466
cat__month_of_year_8,-0.33324616640246596,0.33324616640246596
num__stops_in_previous_28,0.2887373896766607,0.2887373896766607
cat__month_of_year_3,-0.26246843406284953,0.26246843406284953
cat__driver_Jack M,0.2542800007775358,0.2542800007775358
"cat__display_name_Thomas A Lamb Memorial Building, 100, Factory Street, West Warwick, Kent County, Rhode Island, 02893, United States",-0.2525428135358566,0.2525428135358566
"cat__display_name_Stop & Shop, 11, Commerce Way, Johnston, Providence County, Rhode Island, 02919, United States",-0.24704995569308003,0.24704995569308003
cat__month_of_year_7,0.23906434582771824,0.23906434582771824
cat__month_of_year_10,0.23157843861009153,0.23157843861009153
"cat__display_name_166, ""name""=>""Hill Street"", 02860, TIGER extrapolate/snap",0.2283055816473094,0.2283055816473094
"cat__display_name_65, Fruit Hill Avenue, Manton, Providence, Providence County, Rhode Island, 02911, United States",-0.2153683563286153,0.2153683563286153
"cat__display_name_Creek Lane, Bristol, Bristol County, Rhode Island, 02809, United States",-0.21393342936480425,0.21393342936480425
cat__month_of_year_9,-0.21269758099089411,0.21269758099089411
"cat__display_name_2240, South County Trail, East Greenwich, Kent County, Rhode Island, 02818, United States",0.1959388397712142,0.1959388397712142
"cat__display_name_1341, Diamond Hill Road, Monastery Heights, Cumberland, Providence County, Rhode Island, 02864, United States",-0.1910325704494383,0.1910325704494383
"cat__display_name_193, Columbia Avenue, Fairlawn, Pawtucket, Providence County, Rhode Island, 02860, United States",0.15978176298689648,0.15978176298689648
"cat__display_name_23, Belfield Drive, Johnston, Providence County, Rhode Island, 02919, United States",0.15744571762585674,0.15744571762585674
"cat__display_name_148, Wadsworth Street, Olneyville, Providence, Providence County, Rhode Island, 02907, United States",-0.11844196938134294,0.11844196938134294
"cat__display_name_12, Talcott Avenue, Pawtucket, Providence County, Rhode Island, 02860, United States",-0.10733273261692325,0.10733273261692325
cat__driver_Johnny,-0.0892484764124328,0.0892484764124328
"cat__display_name_198, Lynne Lane, Oakland, Burrillville, Providence County, Rhode Island, 02839, United States",0.08906935952722445,0.08906935952722445
"cat__display_name_916, Putnam Pike, Chepachet, Glocester, Providence County, Rhode Island, 02814, United States",-0.08006261271176737,0.08006261271176737
"cat__display_name_4125, Diamond Hill Road, Diamond Hill, Cumberland, Providence County, Rhode Island, 02864, United States",0.08000409752536462,0.08000409752536462
cat__day_of_week_5,-0.06965348414446713,0.06965348414446713
"cat__display_name_1, Edgewood Drive, Barrington, Bristol County, Rhode Island, 02806, United States",0.06423980699326609,0.06423980699326609
"cat__display_name_230, Wood Street, Unity Park, Bristol, Bristol County, Rhode Island, 02809, United States",0.06194198523355619,0.06194198523355619
"cat__display_name_Doctor Edward A Ricci School, 51, Intervale Avenue, Allendale, North Providence, Providence County, Rhode Island, 02904, United States",-0.04891551248024807,0.04891551248024807
"cat__display_name_167, Ticonderoga Drive, Kettle Corner, Warwick, Kent County, Rhode Island, 02889, United States",0.03326089738889159,0.03326089738889159
"cat__display_name_1859, Atwood Avenue, Johnston, Providence County, Rhode Island, 02919, United States",-0.031008878781146727,0.031008878781146727
num__previous_days_since,-0.004042916965184237,0.004042916965184237
